,# time passed,number of events,total number,average number
1200,9007.5,221.0,284140.0,37885.333333333336
1201,9015.0,214.0,284354.0,37913.86666666667
1202,9022.5,232.0,284586.0,37944.8
1203,9030.0,213.0,284799.0,37973.2
1204,9037.5,235.0,285034.0,38004.53333333333
1205,9045.0,230.0,285264.0,38035.2
1206,9052.5,231.0,285495.0,38066.0
1207,9060.0,240.0,285735.0,38098.0
1208,9067.5,247.0,285982.0,38130.933333333334
1209,9075.0,240.0,286222.0,38162.933333333334
1210,9082.5,236.0,286458.0,38194.4
1211,9090.0,239.0,286697.0,38226.26666666667
1212,9097.5,252.0,286949.0,38259.86666666667
1213,9105.0,226.0,287175.0,38290.0
1214,9112.5,233.0,287408.0,38321.066666666666
1215,9120.0,199.0,287607.0,38347.6
1216,9127.5,225.0,287832.0,38377.6
1217,9135.0,242.0,288074.0,38409.86666666667
1218,9142.5,252.0,288326.0,38443.46666666667
1219,9150.0,212.0,288538.0,38471.73333333333
1220,9157.5,242.0,288780.0,38504.0
1221,9165.0,226.0,289006.0,38534.13333333333
1222,9172.5,236.0,289242.0,38565.6
1223,9180.0,224.0,289466.0,38595.46666666667
1224,9187.5,255.0,289721.0,38629.46666666667
1225,9195.0,239.0,289960.0,38661.333333333336
1226,9202.5,250.0,290210.0,38694.666666666664
1227,9210.0,243.0,290453.0,38727.066666666666
1228,9217.5,298.0,290751.0,38766.8
1229,9225.0,265.0,291016.0,38802.13333333333
1230,9232.5,251.0,291267.0,38835.6
1231,9240.0,241.0,291508.0,38867.73333333333
1232,9247.5,240.0,291748.0,38899.73333333333
1233,9255.0,248.0,291996.0,38932.8
1234,9262.5,257.0,292253.0,38967.066666666666
1235,9270.0,259.0,292512.0,39001.6
1236,9277.5,230.0,292742.0,39032.26666666667
1237,9285.0,222.0,292964.0,39061.86666666667
1238,9292.5,240.0,293204.0,39093.86666666667
1239,9300.0,237.0,293441.0,39125.46666666667
1240,9307.5,247.0,293688.0,39158.4
1241,9315.0,224.0,293912.0,39188.26666666667
1242,9322.5,232.0,294144.0,39219.2
1243,9330.0,220.0,294364.0,39248.53333333333
1244,9337.5,225.0,294589.0,39278.53333333333
1245,9345.0,230.0,294819.0,39309.2
1246,9352.5,253.0,295072.0,39342.933333333334
1247,9360.0,235.0,295307.0,39374.26666666667
1248,9367.5,258.0,295565.0,39408.666666666664
1249,9375.0,247.0,295812.0,39441.6
1250,9382.5,221.0,296033.0,39471.066666666666
1251,9390.0,231.0,296264.0,39501.86666666667
1252,9397.5,243.0,296507.0,39534.26666666667
1253,9405.0,262.0,296769.0,39569.2
1254,9412.5,245.0,297014.0,39601.86666666667
1255,9420.0,233.0,297247.0,39632.933333333334
1256,9427.5,244.0,297491.0,39665.46666666667
1257,9435.0,229.0,297720.0,39696.0
1258,9442.5,250.0,297970.0,39729.333333333336
1259,9450.0,232.0,298202.0,39760.26666666667
1260,9457.5,219.0,298421.0,39789.46666666667
1261,9465.0,279.0,298700.0,39826.666666666664
1262,9472.5,297.0,298997.0,39866.26666666667
1263,9480.0,218.0,299215.0,39895.333333333336
1264,9487.5,250.0,299465.0,39928.666666666664
1265,9495.0,257.0,299722.0,39962.933333333334
1266,9502.5,223.0,299945.0,39992.666666666664
1267,9510.0,218.0,300163.0,40021.73333333333
1268,9517.5,269.0,300432.0,40057.6
1269,9525.0,239.0,300671.0,40089.46666666667
1270,9532.5,246.0,300917.0,40122.26666666667
1271,9540.0,213.0,301130.0,40150.666666666664
1272,9547.5,262.0,301392.0,40185.6
1273,9555.0,242.0,301634.0,40217.86666666667
1274,9562.5,238.0,301872.0,40249.6
1275,9570.0,240.0,302112.0,40281.6
1276,9577.5,251.0,302363.0,40315.066666666666
1277,9585.0,229.0,302592.0,40345.6
1278,9592.5,248.0,302840.0,40378.666666666664
1279,9600.0,246.0,303086.0,40411.46666666667
1280,9607.5,241.0,303327.0,40443.6
1281,9615.0,267.0,303594.0,40479.2
1282,9622.5,214.0,303808.0,40507.73333333333
1283,9630.0,216.0,304024.0,40536.53333333333
1284,9637.5,241.0,304265.0,40568.666666666664
1285,9645.0,247.0,304512.0,40601.6
1286,9652.5,221.0,304733.0,40631.066666666666
1287,9660.0,247.0,304980.0,40664.0
1288,9667.5,225.0,305205.0,40694.0
1289,9675.0,249.0,305454.0,40727.2
1290,9682.5,240.0,305694.0,40759.2
1291,9690.0,276.0,305970.0,40796.0
1292,9697.5,258.0,306228.0,40830.4
1293,9705.0,251.0,306479.0,40863.86666666667
1294,9712.5,250.0,306729.0,40897.2
1295,9720.0,233.0,306962.0,40928.26666666667
1296,9727.5,230.0,307192.0,40958.933333333334
1297,9735.0,253.0,307445.0,40992.666666666664
1298,9742.5,241.0,307686.0,41024.8
1299,9750.0,239.0,307925.0,41056.666666666664
1300,9757.5,229.0,308154.0,41087.2
1301,9765.0,230.0,308384.0,41117.86666666667
1302,9772.5,205.0,308589.0,41145.2
1303,9780.0,248.0,308837.0,41178.26666666667
1304,9787.5,241.0,309078.0,41210.4
1305,9795.0,245.0,309323.0,41243.066666666666
1306,9802.5,255.0,309578.0,41277.066666666666
1307,9810.0,218.0,309796.0,41306.13333333333
1308,9817.5,242.0,310038.0,41338.4
1309,9825.0,239.0,310277.0,41370.26666666667
1310,9832.5,240.0,310517.0,41402.26666666667
1311,9840.0,259.0,310776.0,41436.8
1312,9847.5,257.0,311033.0,41471.066666666666
1313,9855.0,208.0,311241.0,41498.8
1314,9862.5,236.0,311477.0,41530.26666666667
1315,9870.0,253.0,311730.0,41564.0
1316,9877.5,214.0,311944.0,41592.53333333333
1317,9885.0,254.0,312198.0,41626.4
1318,9892.5,253.0,312451.0,41660.13333333333
1319,9900.0,260.0,312711.0,41694.8
1320,9907.5,228.0,312939.0,41725.2
1321,9915.0,225.0,313164.0,41755.2
1322,9922.5,252.0,313416.0,41788.8
1323,9930.0,229.0,313645.0,41819.333333333336
1324,9937.5,217.0,313862.0,41848.26666666667
1325,9945.0,239.0,314101.0,41880.13333333333
1326,9952.5,238.0,314339.0,41911.86666666667
1327,9960.0,230.0,314569.0,41942.53333333333
1328,9967.5,235.0,314804.0,41973.86666666667
1329,9975.0,238.0,315042.0,42005.6
1330,9982.5,237.0,315279.0,42037.2
1331,9990.0,228.0,315507.0,42067.6
1332,9997.5,210.0,315717.0,42095.6
1333,10005.0,246.0,315963.0,42128.4
1334,10012.5,231.0,316194.0,42159.2
1335,10020.0,255.0,316449.0,42193.2
1336,10027.5,234.0,316683.0,42224.4
1337,10035.0,245.0,316928.0,42257.066666666666
1338,10042.5,223.0,317151.0,42286.8
1339,10050.0,232.0,317383.0,42317.73333333333
1340,10057.5,242.0,317625.0,42350.0
1341,10065.0,227.0,317852.0,42380.26666666667
1342,10072.5,265.0,318117.0,42415.6
1343,10080.0,231.0,318348.0,42446.4
1344,10087.5,247.0,318595.0,42479.333333333336
1345,10095.0,218.0,318813.0,42508.4
1346,10102.5,257.0,319070.0,42542.666666666664
1347,10110.0,241.0,319311.0,42574.8
1348,10117.5,239.0,319550.0,42606.666666666664
1349,10125.0,240.0,319790.0,42638.666666666664
1350,10132.5,230.0,320020.0,42669.333333333336
1351,10140.0,245.0,320265.0,42702.0
1352,10147.5,260.0,320525.0,42736.666666666664
1353,10155.0,230.0,320755.0,42767.333333333336
1354,10162.5,249.0,321004.0,42800.53333333333
1355,10170.0,237.0,321241.0,42832.13333333333
1356,10177.5,234.0,321475.0,42863.333333333336
1357,10185.0,248.0,321723.0,42896.4
1358,10192.5,223.0,321946.0,42926.13333333333
1359,10200.0,233.0,322179.0,42957.2
1360,10207.5,229.0,322408.0,42987.73333333333
1361,10215.0,244.0,322652.0,43020.26666666667
1362,10222.5,234.0,322886.0,43051.46666666667
1363,10230.0,240.0,323126.0,43083.46666666667
1364,10237.5,242.0,323368.0,43115.73333333333
1365,10245.0,237.0,323605.0,43147.333333333336
1366,10252.5,253.0,323858.0,43181.066666666666
1367,10260.0,233.0,324091.0,43212.13333333333
1368,10267.5,237.0,324328.0,43243.73333333333
1369,10275.0,232.0,324560.0,43274.666666666664
1370,10282.5,208.0,324768.0,43302.4
1371,10290.0,270.0,325038.0,43338.4
1372,10297.5,237.0,325275.0,43370.0
1373,10305.0,262.0,325537.0,43404.933333333334
1374,10312.5,247.0,325784.0,43437.86666666667
1375,10320.0,242.0,326026.0,43470.13333333333
1376,10327.5,249.0,326275.0,43503.333333333336
1377,10335.0,204.0,326479.0,43530.53333333333
1378,10342.5,254.0,326733.0,43564.4
1379,10350.0,222.0,326955.0,43594.0
1380,10357.5,268.0,327223.0,43629.73333333333
1381,10365.0,218.0,327441.0,43658.8
1382,10372.5,222.0,327663.0,43688.4
1383,10380.0,232.0,327895.0,43719.333333333336
1384,10387.5,257.0,328152.0,43753.6
1385,10395.0,240.0,328392.0,43785.6
1386,10402.5,242.0,328634.0,43817.86666666667
1387,10410.0,231.0,328865.0,43848.666666666664
1388,10417.5,243.0,329108.0,43881.066666666666
1389,10425.0,228.0,329336.0,43911.46666666667
1390,10432.5,220.0,329556.0,43940.8
1391,10440.0,233.0,329789.0,43971.86666666667
1392,10447.5,243.0,330032.0,44004.26666666667
1393,10455.0,250.0,330282.0,44037.6
1394,10462.5,223.0,330505.0,44067.333333333336
1395,10470.0,244.0,330749.0,44099.86666666667
1396,10477.5,264.0,331013.0,44135.066666666666
1397,10485.0,213.0,331226.0,44163.46666666667
1398,10492.5,235.0,331461.0,44194.8
1399,10500.0,246.0,331707.0,44227.6
1400,10507.5,236.0,331943.0,44259.066666666666
1401,10515.0,231.0,332174.0,44289.86666666667
1402,10522.5,246.0,332420.0,44322.666666666664
1403,10530.0,210.0,332630.0,44350.666666666664
1404,10537.5,223.0,332853.0,44380.4
1405,10545.0,233.0,333086.0,44411.46666666667
1406,10552.5,225.0,333311.0,44441.46666666667
1407,10560.0,249.0,333560.0,44474.666666666664
1408,10567.5,266.0,333826.0,44510.13333333333
1409,10575.0,201.0,334027.0,44536.933333333334
1410,10582.5,242.0,334269.0,44569.2
1411,10590.0,216.0,334485.0,44598.0
1412,10597.5,246.0,334731.0,44630.8
1413,10605.0,249.0,334980.0,44664.0
1414,10612.5,260.0,335240.0,44698.666666666664
1415,10620.0,246.0,335486.0,44731.46666666667
1416,10627.5,264.0,335750.0,44766.666666666664
1417,10635.0,240.0,335990.0,44798.666666666664
1418,10642.5,244.0,336234.0,44831.2
1419,10650.0,221.0,336455.0,44860.666666666664
1420,10657.5,243.0,336698.0,44893.066666666666
1421,10665.0,215.0,336913.0,44921.73333333333
1422,10672.5,292.0,337205.0,44960.666666666664
1423,10680.0,265.0,337470.0,44996.0
1424,10687.5,229.0,337699.0,45026.53333333333
1425,10695.0,245.0,337944.0,45059.2
1426,10702.5,256.0,338200.0,45093.333333333336
1427,10710.0,212.0,338412.0,45121.6
1428,10717.5,204.0,338616.0,45148.8
1429,10725.0,256.0,338872.0,45182.933333333334
1430,10732.5,242.0,339114.0,45215.2
1431,10740.0,222.0,339336.0,45244.8
1432,10747.5,249.0,339585.0,45278.0
1433,10755.0,213.0,339798.0,45306.4
1434,10762.5,232.0,340030.0,45337.333333333336
1435,10770.0,223.0,340253.0,45367.066666666666
1436,10777.5,233.0,340486.0,45398.13333333333
1437,10785.0,243.0,340729.0,45430.53333333333
1438,10792.5,274.0,341003.0,45467.066666666666
1439,10800.0,232.0,341235.0,45498.0
1440,10807.5,220.0,341455.0,45527.333333333336
1441,10815.0,239.0,341694.0,45559.2
1442,10822.5,216.0,341910.0,45588.0
1443,10830.0,250.0,342160.0,45621.333333333336
1444,10837.5,230.0,342390.0,45652.0
1445,10845.0,241.0,342631.0,45684.13333333333
1446,10852.5,229.0,342860.0,45714.666666666664
1447,10860.0,211.0,343071.0,45742.8
1448,10867.5,212.0,343283.0,45771.066666666666
1449,10875.0,212.0,343495.0,45799.333333333336
1450,10882.5,262.0,343757.0,45834.26666666667
1451,10890.0,246.0,344003.0,45867.066666666666
1452,10897.5,239.0,344242.0,45898.933333333334
1453,10905.0,222.0,344464.0,45928.53333333333
1454,10912.5,234.0,344698.0,45959.73333333333
1455,10920.0,210.0,344908.0,45987.73333333333
1456,10927.5,229.0,345137.0,46018.26666666667
1457,10935.0,263.0,345400.0,46053.333333333336
1458,10942.5,226.0,345626.0,46083.46666666667
1459,10950.0,251.0,345877.0,46116.933333333334
1460,10957.5,239.0,346116.0,46148.8
1461,10965.0,245.0,346361.0,46181.46666666667
1462,10972.5,234.0,346595.0,46212.666666666664
1463,10980.0,249.0,346844.0,46245.86666666667
1464,10987.5,255.0,347099.0,46279.86666666667
1465,10995.0,232.0,347331.0,46310.8
1466,11002.5,225.0,347556.0,46340.8
1467,11010.0,214.0,347770.0,46369.333333333336
1468,11017.5,244.0,348014.0,46401.86666666667
1469,11025.0,235.0,348249.0,46433.2
1470,11032.5,219.0,348468.0,46462.4
1471,11040.0,226.0,348694.0,46492.53333333333
1472,11047.5,232.0,348926.0,46523.46666666667
1473,11055.0,261.0,349187.0,46558.26666666667
1474,11062.5,245.0,349432.0,46590.933333333334
1475,11070.0,213.0,349645.0,46619.333333333336
1476,11077.5,230.0,349875.0,46650.0
1477,11085.0,262.0,350137.0,46684.933333333334
1478,11092.5,239.0,350376.0,46716.8
1479,11100.0,228.0,350604.0,46747.2
1480,11107.5,252.0,350856.0,46780.8
1481,11115.0,224.0,351080.0,46810.666666666664
1482,11122.5,242.0,351322.0,46842.933333333334
1483,11130.0,230.0,351552.0,46873.6
1484,11137.5,249.0,351801.0,46906.8
1485,11145.0,225.0,352026.0,46936.8
1486,11152.5,259.0,352285.0,46971.333333333336
1487,11160.0,255.0,352540.0,47005.333333333336
1488,11167.5,255.0,352795.0,47039.333333333336
1489,11175.0,248.0,353043.0,47072.4
1490,11182.5,230.0,353273.0,47103.066666666666
1491,11190.0,234.0,353507.0,47134.26666666667
1492,11197.5,226.0,353733.0,47164.4
1493,11205.0,240.0,353973.0,47196.4
1494,11212.5,220.0,354193.0,47225.73333333333
1495,11220.0,220.0,354413.0,47255.066666666666
1496,11227.5,249.0,354662.0,47288.26666666667
1497,11235.0,251.0,354913.0,47321.73333333333
1498,11242.5,211.0,355124.0,47349.86666666667
1499,11250.0,254.0,355378.0,47383.73333333333
1500,11257.5,246.0,355624.0,47416.53333333333
1501,11265.0,241.0,355865.0,47448.666666666664
1502,11272.5,245.0,356110.0,47481.333333333336
1503,11280.0,229.0,356339.0,47511.86666666667
1504,11287.5,230.0,356569.0,47542.53333333333
1505,11295.0,238.0,356807.0,47574.26666666667
1506,11302.5,238.0,357045.0,47606.0
1507,11310.0,227.0,357272.0,47636.26666666667
1508,11317.5,224.0,357496.0,47666.13333333333
1509,11325.0,217.0,357713.0,47695.066666666666
1510,11332.5,244.0,357957.0,47727.6
1511,11340.0,218.0,358175.0,47756.666666666664
1512,11347.5,267.0,358442.0,47792.26666666667
1513,11355.0,258.0,358700.0,47826.666666666664
1514,11362.5,261.0,358961.0,47861.46666666667
1515,11370.0,237.0,359198.0,47893.066666666666
1516,11377.5,215.0,359413.0,47921.73333333333
1517,11385.0,236.0,359649.0,47953.2
1518,11392.5,216.0,359865.0,47982.0
1519,11400.0,253.0,360118.0,48015.73333333333
1520,11407.5,249.0,360367.0,48048.933333333334
1521,11415.0,240.0,360607.0,48080.933333333334
1522,11422.5,241.0,360848.0,48113.066666666666
1523,11430.0,233.0,361081.0,48144.13333333333
1524,11437.5,241.0,361322.0,48176.26666666667
1525,11445.0,238.0,361560.0,48208.0
1526,11452.5,262.0,361822.0,48242.933333333334
1527,11460.0,267.0,362089.0,48278.53333333333
1528,11467.5,251.0,362340.0,48312.0
1529,11475.0,253.0,362593.0,48345.73333333333
1530,11482.5,217.0,362810.0,48374.666666666664
1531,11490.0,256.0,363066.0,48408.8
1532,11497.5,234.0,363300.0,48440.0
1533,11505.0,245.0,363545.0,48472.666666666664
1534,11512.5,259.0,363804.0,48507.2
1535,11520.0,217.0,364021.0,48536.13333333333
1536,11527.5,247.0,364268.0,48569.066666666666
1537,11535.0,263.0,364531.0,48604.13333333333
1538,11542.5,235.0,364766.0,48635.46666666667
1539,11550.0,245.0,365011.0,48668.13333333333
1540,11557.5,219.0,365230.0,48697.333333333336
1541,11565.0,262.0,365492.0,48732.26666666667
1542,11572.5,234.0,365726.0,48763.46666666667
1543,11580.0,250.0,365976.0,48796.8
1544,11587.5,220.0,366196.0,48826.13333333333
1545,11595.0,250.0,366446.0,48859.46666666667
1546,11602.5,236.0,366682.0,48890.933333333334
1547,11610.0,249.0,366931.0,48924.13333333333
1548,11617.5,258.0,367189.0,48958.53333333333
1549,11625.0,242.0,367431.0,48990.8
1550,11632.5,233.0,367664.0,49021.86666666667
1551,11640.0,242.0,367906.0,49054.13333333333
1552,11647.5,261.0,368167.0,49088.933333333334
1553,11655.0,259.0,368426.0,49123.46666666667
1554,11662.5,253.0,368679.0,49157.2
1555,11670.0,231.0,368910.0,49188.0
1556,11677.5,224.0,369134.0,49217.86666666667
1557,11685.0,225.0,369359.0,49247.86666666667
1558,11692.5,234.0,369593.0,49279.066666666666
1559,11700.0,238.0,369831.0,49310.8
1560,11707.5,227.0,370058.0,49341.066666666666
1561,11715.0,229.0,370287.0,49371.6
1562,11722.5,219.0,370506.0,49400.8
1563,11730.0,225.0,370731.0,49430.8
1564,11737.5,246.0,370977.0,49463.6
1565,11745.0,216.0,371193.0,49492.4
1566,11752.5,259.0,371452.0,49526.933333333334
1567,11760.0,215.0,371667.0,49555.6
1568,11767.5,244.0,371911.0,49588.13333333333
1569,11775.0,202.0,372113.0,49615.066666666666
1570,11782.5,225.0,372338.0,49645.066666666666
1571,11790.0,210.0,372548.0,49673.066666666666
1572,11797.5,258.0,372806.0,49707.46666666667
1573,11805.0,246.0,373052.0,49740.26666666667
1574,11812.5,239.0,373291.0,49772.13333333333
1575,11820.0,263.0,373554.0,49807.2
1576,11827.5,237.0,373791.0,49838.8
1577,11835.0,217.0,374008.0,49867.73333333333
1578,11842.5,251.0,374259.0,49901.2
1579,11850.0,236.0,374495.0,49932.666666666664
1580,11857.5,235.0,374730.0,49964.0
1581,11865.0,267.0,374997.0,49999.6
1582,11872.5,217.0,375214.0,50028.53333333333
1583,11880.0,219.0,375433.0,50057.73333333333
1584,11887.5,230.0,375663.0,50088.4
1585,11895.0,225.0,375888.0,50118.4
1586,11902.5,232.0,376120.0,50149.333333333336
1587,11910.0,244.0,376364.0,50181.86666666667
1588,11917.5,236.0,376600.0,50213.333333333336
1589,11925.0,246.0,376846.0,50246.13333333333
1590,11932.5,252.0,377098.0,50279.73333333333
1591,11940.0,253.0,377351.0,50313.46666666667
1592,11947.5,243.0,377594.0,50345.86666666667
1593,11955.0,208.0,377802.0,50373.6
1594,11962.5,262.0,378064.0,50408.53333333333
1595,11970.0,233.0,378297.0,50439.6
1596,11977.5,225.0,378522.0,50469.6
1597,11985.0,229.0,378751.0,50500.13333333333
1598,11992.5,237.0,378988.0,50531.73333333333
1599,12000.0,235.0,379223.0,50563.066666666666
1600,12007.5,221.0,379444.0,50592.53333333333
1601,12015.0,233.0,379677.0,50623.6
1602,12022.5,227.0,379904.0,50653.86666666667
1603,12030.0,232.0,380136.0,50684.8
1604,12037.5,233.0,380369.0,50715.86666666667
1605,12045.0,226.0,380595.0,50746.0
1606,12052.5,264.0,380859.0,50781.2
1607,12060.0,246.0,381105.0,50814.0
1608,12067.5,247.0,381352.0,50846.933333333334
1609,12075.0,249.0,381601.0,50880.13333333333
1610,12082.5,224.0,381825.0,50910.0
1611,12090.0,238.0,382063.0,50941.73333333333
1612,12097.5,240.0,382303.0,50973.73333333333
1613,12105.0,248.0,382551.0,51006.8
1614,12112.5,239.0,382790.0,51038.666666666664
1615,12120.0,227.0,383017.0,51068.933333333334
1616,12127.5,237.0,383254.0,51100.53333333333
1617,12135.0,246.0,383500.0,51133.333333333336
1618,12142.5,247.0,383747.0,51166.26666666667
1619,12150.0,235.0,383982.0,51197.6
1620,12157.5,254.0,384236.0,51231.46666666667
1621,12165.0,247.0,384483.0,51264.4
1622,12172.5,229.0,384712.0,51294.933333333334
1623,12180.0,209.0,384921.0,51322.8
1624,12187.5,250.0,385171.0,51356.13333333333
1625,12195.0,219.0,385390.0,51385.333333333336
1626,12202.5,205.0,385595.0,51412.666666666664
1627,12210.0,215.0,385810.0,51441.333333333336
1628,12217.5,251.0,386061.0,51474.8
1629,12225.0,262.0,386323.0,51509.73333333333
1630,12232.5,237.0,386560.0,51541.333333333336
1631,12240.0,239.0,386799.0,51573.2
1632,12247.5,247.0,387046.0,51606.13333333333
1633,12255.0,239.0,387285.0,51638.0
1634,12262.5,263.0,387548.0,51673.066666666666
1635,12270.0,224.0,387772.0,51702.933333333334
1636,12277.5,242.0,388014.0,51735.2
1637,12285.0,265.0,388279.0,51770.53333333333
1638,12292.5,219.0,388498.0,51799.73333333333
1639,12300.0,238.0,388736.0,51831.46666666667
1640,12307.5,206.0,388942.0,51858.933333333334
1641,12315.0,237.0,389179.0,51890.53333333333
1642,12322.5,227.0,389406.0,51920.8
1643,12330.0,223.0,389629.0,51950.53333333333
1644,12337.5,225.0,389854.0,51980.53333333333
1645,12345.0,220.0,390074.0,52009.86666666667
1646,12352.5,239.0,390313.0,52041.73333333333
1647,12360.0,246.0,390559.0,52074.53333333333
1648,12367.5,238.0,390797.0,52106.26666666667
1649,12375.0,236.0,391033.0,52137.73333333333
1650,12382.5,246.0,391279.0,52170.53333333333
1651,12390.0,228.0,391507.0,52200.933333333334
1652,12397.5,230.0,391737.0,52231.6
1653,12405.0,238.0,391975.0,52263.333333333336
1654,12412.5,239.0,392214.0,52295.2
1655,12420.0,250.0,392464.0,52328.53333333333
1656,12427.5,259.0,392723.0,52363.066666666666
1657,12435.0,240.0,392963.0,52395.066666666666
1658,12442.5,219.0,393182.0,52424.26666666667
1659,12450.0,229.0,393411.0,52454.8
1660,12457.5,231.0,393642.0,52485.6
1661,12465.0,221.0,393863.0,52515.066666666666
1662,12472.5,245.0,394108.0,52547.73333333333
1663,12480.0,262.0,394370.0,52582.666666666664
1664,12487.5,246.0,394616.0,52615.46666666667
1665,12495.0,246.0,394862.0,52648.26666666667
1666,12502.5,255.0,395117.0,52682.26666666667
1667,12510.0,248.0,395365.0,52715.333333333336
1668,12517.5,234.0,395599.0,52746.53333333333
1669,12525.0,215.0,395814.0,52775.2
1670,12532.5,235.0,396049.0,52806.53333333333
1671,12540.0,234.0,396283.0,52837.73333333333
1672,12547.5,225.0,396508.0,52867.73333333333
1673,12555.0,259.0,396767.0,52902.26666666667
1674,12562.5,225.0,396992.0,52932.26666666667
1675,12570.0,228.0,397220.0,52962.666666666664
1676,12577.5,247.0,397467.0,52995.6
1677,12585.0,237.0,397704.0,53027.2
1678,12592.5,252.0,397956.0,53060.8
1679,12600.0,257.0,398213.0,53095.066666666666
1680,12607.5,206.0,398419.0,53122.53333333333
1681,12615.0,252.0,398671.0,53156.13333333333
1682,12622.5,242.0,398913.0,53188.4
1683,12630.0,230.0,399143.0,53219.066666666666
1684,12637.5,229.0,399372.0,53249.6
1685,12645.0,239.0,399611.0,53281.46666666667
1686,12652.5,256.0,399867.0,53315.6
1687,12660.0,251.0,400118.0,53349.066666666666
1688,12667.5,231.0,400349.0,53379.86666666667
1689,12675.0,249.0,400598.0,53413.066666666666
1690,12682.5,225.0,400823.0,53443.066666666666
1691,12690.0,217.0,401040.0,53472.0
1692,12697.5,255.0,401295.0,53506.0
1693,12705.0,211.0,401506.0,53534.13333333333
1694,12712.5,219.0,401725.0,53563.333333333336
1695,12720.0,229.0,401954.0,53593.86666666667
1696,12727.5,245.0,402199.0,53626.53333333333
1697,12735.0,239.0,402438.0,53658.4
1698,12742.5,236.0,402674.0,53689.86666666667
1699,12750.0,249.0,402923.0,53723.066666666666
1700,12757.5,229.0,403152.0,53753.6
1701,12765.0,212.0,403364.0,53781.86666666667
1702,12772.5,226.0,403590.0,53812.0
1703,12780.0,247.0,403837.0,53844.933333333334
1704,12787.5,212.0,404049.0,53873.2
1705,12795.0,230.0,404279.0,53903.86666666667
1706,12802.5,230.0,404509.0,53934.53333333333
1707,12810.0,219.0,404728.0,53963.73333333333
1708,12817.5,260.0,404988.0,53998.4
1709,12825.0,208.0,405196.0,54026.13333333333
1710,12832.5,244.0,405440.0,54058.666666666664
1711,12840.0,253.0,405693.0,54092.4
1712,12847.5,220.0,405913.0,54121.73333333333
1713,12855.0,286.0,406199.0,54159.86666666667
1714,12862.5,220.0,406419.0,54189.2
1715,12870.0,235.0,406654.0,54220.53333333333
1716,12877.5,246.0,406900.0,54253.333333333336
1717,12885.0,265.0,407165.0,54288.666666666664
1718,12892.5,228.0,407393.0,54319.066666666666
1719,12900.0,221.0,407614.0,54348.53333333333
1720,12907.5,256.0,407870.0,54382.666666666664
1721,12915.0,236.0,408106.0,54414.13333333333
1722,12922.5,230.0,408336.0,54444.8
1723,12930.0,246.0,408582.0,54477.6
1724,12937.5,271.0,408853.0,54513.73333333333
1725,12945.0,268.0,409121.0,54549.46666666667
1726,12952.5,248.0,409369.0,54582.53333333333
1727,12960.0,265.0,409634.0,54617.86666666667
1728,12967.5,226.0,409860.0,54648.0
1729,12975.0,237.0,410097.0,54679.6
1730,12982.5,238.0,410335.0,54711.333333333336
1731,12990.0,212.0,410547.0,54739.6
1732,12997.5,209.0,410756.0,54767.46666666667
1733,13005.0,223.0,410979.0,54797.2
1734,13012.5,219.0,411198.0,54826.4
1735,13020.0,253.0,411451.0,54860.13333333333
1736,13027.5,245.0,411696.0,54892.8
1737,13035.0,234.0,411930.0,54924.0
1738,13042.5,214.0,412144.0,54952.53333333333
1739,13050.0,227.0,412371.0,54982.8
1740,13057.5,247.0,412618.0,55015.73333333333
1741,13065.0,210.0,412828.0,55043.73333333333
1742,13072.5,259.0,413087.0,55078.26666666667
1743,13080.0,251.0,413338.0,55111.73333333333
1744,13087.5,224.0,413562.0,55141.6
1745,13095.0,225.0,413787.0,55171.6
1746,13102.5,240.0,414027.0,55203.6
1747,13110.0,244.0,414271.0,55236.13333333333
1748,13117.5,236.0,414507.0,55267.6
1749,13125.0,222.0,414729.0,55297.2
1750,13132.5,257.0,414986.0,55331.46666666667
1751,13140.0,234.0,415220.0,55362.666666666664
1752,13147.5,226.0,415446.0,55392.8
1753,13155.0,243.0,415689.0,55425.2
1754,13162.5,254.0,415943.0,55459.066666666666
1755,13170.0,209.0,416152.0,55486.933333333334
1756,13177.5,216.0,416368.0,55515.73333333333
1757,13185.0,237.0,416605.0,55547.333333333336
1758,13192.5,246.0,416851.0,55580.13333333333
1759,13200.0,249.0,417100.0,55613.333333333336
1760,13207.5,231.0,417331.0,55644.13333333333
1761,13215.0,235.0,417566.0,55675.46666666667
1762,13222.5,259.0,417825.0,55710.0
1763,13230.0,240.0,418065.0,55742.0
1764,13237.5,224.0,418289.0,55771.86666666667
1765,13245.0,219.0,418508.0,55801.066666666666
1766,13252.5,236.0,418744.0,55832.53333333333
1767,13260.0,228.0,418972.0,55862.933333333334
1768,13267.5,233.0,419205.0,55894.0
1769,13275.0,239.0,419444.0,55925.86666666667
1770,13282.5,228.0,419672.0,55956.26666666667
1771,13290.0,229.0,419901.0,55986.8
1772,13297.5,224.0,420125.0,56016.666666666664
1773,13305.0,232.0,420357.0,56047.6
1774,13312.5,245.0,420602.0,56080.26666666667
1775,13320.0,207.0,420809.0,56107.86666666667
1776,13327.5,228.0,421037.0,56138.26666666667
1777,13335.0,227.0,421264.0,56168.53333333333
1778,13342.5,231.0,421495.0,56199.333333333336
1779,13350.0,258.0,421753.0,56233.73333333333
1780,13357.5,235.0,421988.0,56265.066666666666
1781,13365.0,252.0,422240.0,56298.666666666664
1782,13372.5,235.0,422475.0,56330.0
